BORE_SUBTY,STATUS,SPUD_DATE,LATITUDE,LONGITUDE
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-20,-26.211178,149.62038
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-21,-25.691086,148.989819
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-21,-26.457058,148.98935
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-21,-26.176594,149.642402
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-22,-26.838844,150.226372
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-23,-26.952836,150.212592
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-24,-25.93818,149.77468
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-25,-26.960067,150.413903
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-25,-26.841383,150.219872
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-06-25,-21.723541,148.054003
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-26,-26.953511,150.418097
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-06-29,-22.222505,148.27468
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-06-30,-22.561056,148.572441
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-06-30,-21.525047,148.137402
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-06-30,-26.953408,150.458228
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-01,-26.450003,149.010814
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-03,-25.788877,149.024722
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2012-07-03,-26.981492,150.377119
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-07-03,-22.558719,148.576016
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-04,-22.106639,148.474516
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-05,-26.272616,149.701506
COAL SEAM GAS INJECTION WELL,PRODUCING HYDROCARBONS,2012-07-05,-26.838594,150.214331
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-06,-26.967316,150.220991
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-06,-26.456983,148.989372
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-06,-25.970766,149.138458
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-07,-26.449955,149.010744
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-07,-27.358775,150.960642
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-07,-25.706119,149.018355
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-08,-24.608339,150.031755
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-08,-21.525138,148.137261
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-09,-26.842694,150.229344
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-09,-26.83308,150.239133
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-09,-26.256833,149.696425
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-09,-26.920302,150.38038
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-10,-26.11671,148.867241
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-10,-26.959492,150.225283
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-10,-24.110231,148.631177
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-11,-24.607927,150.032341
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-11,-26.968605,150.422566
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-11,-27.242027,150.951667
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-12,-26.840097,150.240902
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-13,-26.955628,150.425183
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-13,-26.449911,149.010678
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-13,-26.961003,150.218563
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-13,-26.925766,150.391141
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-14,-26.495033,149.034705
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-14,-27.236955,150.9603
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-14,-26.919763,150.397019
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-16,-26.934205,150.379924
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-16,-26.91883,150.38845
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-17,-26.930047,150.395547
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-17,-26.456908,148.989391
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-17,-26.848533,150.239827
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-18,-26.962725,150.430044
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-18,-26.848227,150.229733
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-20,-26.949747,150.342266
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-07-20,-26.088336,150.0481
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-21,-26.449866,149.010608
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-21,-27.237939,150.967594
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-22,-26.08635,148.873166
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-22,-26.930016,150.386605
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-22,-25.714631,148.975077
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-22,-27.348439,150.958542
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-22,-24.111583,148.633686
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-23,-26.495083,149.034772
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-07-23,-22.11751,143.938161
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-23,-26.854308,150.230922
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-23,-26.16723,149.643675
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-24,-26.944544,150.466908
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-07-24,-26.171491,148.534466
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-24,-27.232983,150.974844
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-25,-26.300561,149.913511
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-25,-24.107764,148.631152
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-25,-26.175513,149.650189
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-25,-26.952756,150.197419
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-26,-27.242775,150.95915
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-07-26,-22.216308,142.150078
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-27,-27.23563,150.95275
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-27,-26.923824,150.384691
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-28,-27.245089,150.966606
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-28,-26.181119,149.640391
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-29,-26.418013,149.030958
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-29,-27.230035,150.961308
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-29,-24.111703,148.628924
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-30,-26.822077,150.212611
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-30,-26.456836,148.989411
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-31,-26.49513,149.034841
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-31,-27.230966,150.968949
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-07-31,-26.18211,149.648064
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-07-31,-25.706111,149.018269
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-01,-26.78475,150.216735
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-02,-26.925913,150.399969
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-02,-26.935361,150.393091
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-02,-23.630085,149.301719
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-02,-26.836525,150.234205
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-02,-25.936366,149.783169
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-03,-26.816899,150.208725
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-04,-26.307911,149.916833
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-04,-21.523949,148.135808
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-05,-26.418013,149.030872
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-05,-27.283758,151.062972
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-05,-21.67808,148.301128
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-06,-26.790614,150.213478
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-06,-26.178233,149.666261
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-06,-26.190841,149.653444
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-07,-26.188519,148.810644
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-07,-22.624122,148.635297
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-07,-26.829566,150.205742
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-07,-26.860189,150.228669
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-08,-26.49518,149.034908
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-08,-25.946319,149.78306
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-08,-27.12943,150.870472
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-09,-26.795283,150.217347
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-09,-27.123513,150.869924
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-10,-26.203297,149.651792
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-10,-26.405914,149.017949
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-10,-27.124502,150.876894
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-10,-26.02361,149.06753
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-11,-26.4082,149.010622
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-11,-26.811822,150.217855
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-11,-27.125244,150.884483
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-11,-22.1125,148.479691
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-11,-26.995872,151.003731
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-11,-25.620897,148.957139
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-12,-25.691161,148.989805
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-12,-26.79505,150.209225
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-12,-26.860667,150.236597
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-12,-22.594716,148.571727
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-12,-22.219263,148.265267
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-12,-26.16933,149.659356
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-13,-26.208617,149.63006
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-13,-22.559281,148.576044
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-13,-26.175597,149.657736
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-14,-26.812819,150.212217
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-15,-26.9647,150.4346
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-15,-26.223272,149.942311
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-16,-26.208747,149.636533
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-16,-26.787561,150.221758
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-16,-26.644119,150.404608
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-16,-26.865406,150.231594
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-08-16,-22.095944,148.187425
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-17,-26.408169,149.010544
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-17,-26.806883,150.215958
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-17,-26.405875,149.018022
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-17,-26.024324,149.053672
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-17,-26.4843,149.045391
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-17,-26.183441,149.656047
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-17,-22.112806,148.479733
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-18,-26.205275,149.720905
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-18,-22.140427,142.631833
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-19,-26.214328,149.63595
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-19,-26.780288,150.211675
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-19,-26.196591,149.713614
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-19,-26.238105,149.655258
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-08-19,-21.52471,148.125972
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-21,-26.971424,150.437008
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-21,-22.558644,148.576713
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-21,-26.195458,149.707692
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-22,-26.209172,149.642933
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-22,-26.804111,150.207136
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-22,-27.132183,150.883272
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-22,-26.189258,149.705664
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-22,-26.832819,150.229747
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-22,-26.183736,149.662583
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-23,-26.77831,150.219497
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-23,-26.21525,149.681285
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-23,-26.408711,149.024533
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-23,-26.891502,150.652919
EXPLORATION WELL,WATER BORE,2012-08-24,-21.809386,143.751508
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-24,-22.652769,148.635644
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-24,-26.214628,149.688864
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-24,-26.235516,149.645775
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-24,-25.706103,149.01818
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-25,-26.978524,150.435822
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-25,-26.214917,149.643539
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-25,-27.133199,150.890747
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-25,-26.799616,150.213186
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-25,-26.21105,149.697675
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-25,-26.484352,149.045455
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-25,-22.623016,148.642152
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-26,-26.033872,149.059583
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-26,-26.191752,149.716083
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-26,-26.942339,150.228416
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-08-26,-21.524163,148.126763
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-27,-26.18528,149.670055
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-27,-26.405833,149.018094
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-28,-27.126847,150.891636
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-28,-26.872633,150.235452
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-08-28,-22.106214,148.475355
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-28,-26.213731,149.648639
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-08-29,-26.973349,150.404553
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-29,-26.193208,149.730485
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-29,-26.199025,149.721552
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-30,-26.248316,149.674763
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-08-30,-26.376463,150.219763
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-31,-26.2146,149.628499
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-31,-26.007833,149.852444
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-08-31,-26.198708,149.727241
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-01,-22.653181,148.63141
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-01,-26.192241,149.668997
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-01,-26.240733,149.670747
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-01,-26.877074,150.2395
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-01,-26.813675,150.203969
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-01,-26.942033,150.221069
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-02,-26.952808,150.490308
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-02,-26.405792,149.018169
EXPLORATION WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-02,-23.658444,149.382966
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-02,-26.484402,149.045522
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-02,-26.218466,149.649916
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-03,-26.201508,149.646411
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-04,-25.963086,149.111956
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-04,-22.217577,148.265881
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-04,-25.651375,148.985622
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-04,-26.190252,149.662533
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-05,-27.360575,150.967699
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-05,-26.169685,149.651439
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-06,-26.957472,150.433439
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-06,-26.216067,149.660319
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-06,-26.226377,149.664394
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-06,-26.223841,149.656622
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-06,-26.811306,150.189136
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-06,-26.859536,150.24288
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-07,-26.98595,150.397769
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-08,-26.222349,149.67323
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-08,-22.624338,148.633947
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-09,-26.225597,149.648791
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-09,-26.484452,149.045586
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-09,-27.354389,150.976474
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-10,-26.969788,150.430091
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-10,-26.821044,150.2375
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-10,-26.865928,150.24703
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-10,-26.229274,149.6403
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-09-10,-21.533897,148.133324
DEVELOPMENT WELL,PLUGGED AND ABANDONED,2012-09-10,-24.687733,150.013667
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-11,-26.524816,149.206711
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-11,-25.755833,148.930191
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-11,-26.230497,149.654378
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-11,-22.694552,148.948339
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-11,-23.369319,145.192147
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-12,-26.231066,149.663292
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-12,-22.122463,148.569869
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-09-12,-22.651542,148.646477
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-13,-26.865506,150.24028
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-13,-27.361106,150.975785
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-13,-22.130983,148.533274
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-14,-26.819363,150.247311
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-14,-26.016239,149.915289
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-15,-26.204333,149.704778
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-15,-26.029919,149.073833
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-15,-26.236291,149.664614
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-15,-26.239908,149.647683
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-15,-26.357558,149.981935
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-16,-26.854508,150.239897
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-16,-26.24125,149.66275
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-17,-26.227058,149.624888
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-17,-27.3606,151.021541
EXPLORATION WELL,WATER BORE,2012-09-17,-22.128849,143.536458
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-17,-26.812875,150.241122
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-17,-27.339602,150.963822
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-09-17,-25.802927,148.611576
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-17,-26.246416,149.660111
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-18,-26.245158,149.653892
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-18,-26.246352,149.64623
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-18,-25.178572,150.110494
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-19,-26.21,149.715214
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-19,-26.524747,149.206747
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-19,-25.651322,148.985683
DEVELOPMENT WELL,PRODUCING HYDROCARBONS,2012-09-19,-26.873008,150.222944
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-20,-26.222008,149.62621
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-20,-26.221363,149.634614
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-20,-27.1122,150.869474
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-20,-22.610033,149.043511
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-09-20,-22.652675,148.635916
APPRAISAL WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-21,-26.365906,149.984105
APPRAISAL WELL,PLUGGED AND ABANDONED,2012-09-21,-22.623291,148.641189
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-26.046883,149.058606
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-27.36565,151.020624
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-26.879274,150.221433
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-26.233436,149.624166
COAL SEAM GAS INJECTION WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-26.683994,150.226152
DEVELOPMENT WELL,SUSPENDED/CAPPED/SHUT-IN,2012-09-22,-26.235077,149.631522
EXPLORATION WELL,PLUGGED AND ABANDONED,2012-09-22,-22.590486,148.614633
