purpose,status,date,lat,lon
exploration,suspended/capped/shut-in,2009-01-15,-25.342325,148.878341
exploration,plugged and abandoned,2009-01-15,-25.934387,143.962783
development/production,producing,2009-01-16,-21.957825,148.07108
development/production,producing,2009-01-16,-21.962422,148.078608
development/production,producing,2009-01-16,-21.961558,148.094672
appraisal/pilot,producing,2009-01-16,-27.197777,151.02366
development/production,producing,2009-01-16,-27.09813,150.940005
appraisal/pilot,suspended/capped/shut-in,2009-01-16,-26.968113,150.385819
development/production,producing,2009-01-16,-21.955353,148.062075
development/production,producing,2009-01-17,-21.971816,148.088055
development/production,suspended/capped/shut-in,2009-01-17,-25.756175,148.896183
appraisal/pilot,suspended/capped/shut-in,2009-01-17,-26.164425,149.557247
development/production,producing,2009-01-17,-21.966167,148.099655
development/production,producing,2009-01-18,-22.460036,148.376052
exploration,suspended/capped/shut-in,2009-01-18,-26.405275,149.735672
development/production,suspended/capped/shut-in,2009-01-19,-26.358447,149.103486
exploration,plugged and abandoned,2009-01-19,-27.173624,150.221602
appraisal/pilot,producing,2009-01-20,-27.19805,151.020216
appraisal/pilot,suspended/capped/shut-in,2009-01-21,-26.969235,150.394472
appraisal/pilot,suspended/capped/shut-in,2009-01-21,-27.045714,150.474599
development/production,producing,2009-01-21,-21.976669,148.093258
development/production,producing,2009-01-22,-27.098575,150.965519
development/production,plugged and abandoned,2009-01-22,-21.491664,147.957244
development/production,producing,2009-01-23,-21.979788,148.079266
appraisal/pilot,producing,2009-01-23,-21.84883,148.085344
development/production,producing,2009-01-25,-21.957608,148.071472
development/production,suspended/capped/shut-in,2009-01-25,-25.756092,148.896227
development/production,suspended/capped/shut-in,2009-01-25,-26.973074,150.388144
exploration,suspended/capped/shut-in,2009-01-26,-27.306706,151.022202
development/production,suspended/capped/shut-in,2009-01-26,-26.36445,149.102761
exploration,plugged and abandoned,2009-01-26,-26.3365,148.838386
exploration,plugged and abandoned,2009-01-26,-26.232119,149.991766
appraisal/pilot,suspended/capped/shut-in,2009-01-26,-30.67004348,149.6558471
development/production,producing,2009-01-27,-21.966517,148.082966
appraisal/pilot,suspended/capped/shut-in,2009-01-27,-27.037064,150.462119
appraisal/pilot,producing,2009-01-27,-27.542355,151.164019
development/production,producing,2009-01-28,-21.966938,148.083319
exploration,plugged and abandoned,2009-01-28,-26.22648,148.473435
exploration,suspended/capped/shut-in,2009-01-28,-26.450711,149.487736
exploration,plugged and abandoned,2009-01-28,-34.0648994,150.7201372
development/production,producing,2009-01-29,-21.952842,148.066706
exploration,plugged and abandoned,2009-01-29,-26.603178,149.401739
development/production,producing,2009-01-29,-27.093022,150.962025
development/production,producing,2009-01-30,-27.097583,150.933244
development/production,suspended/capped/shut-in,2009-01-30,-25.60755,148.764972
appraisal/pilot,suspended/capped/shut-in,2009-01-30,-26.97213,150.379208
development/production,suspended/capped/shut-in,2009-01-31,-26.368558,149.096339
exploration,suspended/capped/shut-in,2009-01-31,-25.152061,148.837097
development/production,producing,2009-01-31,-21.966406,148.099908
exploration,plugged and abandoned,2009-01-31,-30.69837423,150.2285051
development/production,producing,2009-02-01,-27.103797,150.958994
appraisal/pilot,producing,2009-02-01,-27.54245,151.164036
development/production,plugged and abandoned,2009-02-02,-27.093083,150.961944
exploration,plugged and abandoned,2009-02-04,-27.109194,150.225116
development/production,producing,2009-02-04,-27.093055,150.962
development/production,suspended/capped/shut-in,2009-02-05,-26.366835,149.090239
appraisal/pilot,suspended/capped/shut-in,2009-02-05,-27.045219,150.527663
exploration,suspended/capped/shut-in,2009-02-06,-27.328141,150.758978
appraisal/pilot,producing,2009-02-06,-27.54078,151.163656
development/production,producing,2009-02-07,-21.95337,148.066834
development/production,producing,2009-02-07,-22.466733,148.368666
development/production,plugged and abandoned,2009-02-07,-22.459444,148.375269
development/production,producing,2009-02-07,-21.951614,148.083902
appraisal/pilot,suspended/capped/shut-in,2009-02-07,-26.483955,149.788736
development/production,producing,2009-02-07,-27.105342,150.946741
development/production,suspended/capped/shut-in,2009-02-07,-26.842022,150.2659
exploration,plugged and abandoned,2009-02-08,-26.211736,148.384822
exploration,plugged and abandoned,2009-02-08,-25.640889,143.908194
exploration,plugged and abandoned,2009-02-08,-31.42936436,149.6320568
development/production,producing,2009-02-09,-27.434736,151.098286
exploration,plugged and abandoned,2009-02-09,-26.036889,149.461556
appraisal/pilot,suspended/capped/shut-in,2009-02-09,-26.200719,149.241716
appraisal/pilot,producing,2009-02-09,-30.66743167,149.6586189
development/production,suspended/capped/shut-in,2009-02-10,-25.607514,148.764881
development/production,producing,2009-02-10,-27.099533,150.954036
appraisal/pilot,producing,2009-02-11,-27.542889,151.162206
development/production,suspended/capped/shut-in,2009-02-12,-26.831199,150.280313
appraisal/pilot,suspended/capped/shut-in,2009-02-14,-27.0438,150.516885
development/production,producing,2009-02-14,-27.104742,150.937833
exploration,suspended/capped/shut-in,2009-02-15,-26.278955,149.61331
development/production,producing,2009-02-16,-27.089839,150.946161
development/production,suspended/capped/shut-in,2009-02-17,-26.824919,150.273008
exploration,plugged and abandoned,2009-02-17,-27.924869,151.10445
development/production,producing,2009-02-18,-25.740547,148.962356
appraisal/pilot,suspended/capped/shut-in,2009-02-19,-27.034383,150.51846
exploration,plugged and abandoned,2009-02-19,-27.143425,150.319472
appraisal/pilot,suspended/capped/shut-in,2009-02-19,-27.039858,150.523033
exploration,plugged and abandoned,2009-02-21,-27.135879,150.971441
appraisal/pilot,producing,2009-02-21,-27.542086,151.165906
appraisal/pilot,plugged and abandoned,2009-02-21,-28.020827,152.936172
development/production,producing,2009-02-22,-21.985089,148.085052
exploration,suspended/capped/shut-in,2009-02-22,-26.965428,150.207317
exploration,plugged and abandoned,2009-02-22,-27.265678,150.321972
development/production,suspended/capped/shut-in,2009-02-23,-26.825402,150.283472
appraisal/pilot,producing,2009-02-23,-30.66338958,149.6445215
appraisal/pilot,suspended/capped/shut-in,2009-02-25,-26.002119,149.465686
development/production,producing,2009-02-25,-27.090261,150.936255
appraisal/pilot,plugged and abandoned,2009-02-25,-27.135933,150.971566
appraisal/pilot,suspended/capped/shut-in,2009-02-26,-25.255894,148.850739
appraisal/pilot,suspended/capped/shut-in,2009-02-26,-26.33963,149.389366
development/production,plugged and abandoned,2009-02-27,-22.458869,148.374497
development/production,suspended/capped/shut-in,2009-02-27,-26.360094,149.086575
development/production,suspended/capped/shut-in,2009-02-27,-25.728774,148.986675
appraisal/pilot,plugged and abandoned,2009-02-27,-25.816722,149.596002
appraisal/pilot,suspended/capped/shut-in,2009-02-27,-27.035702,150.529194
appraisal/pilot,suspended/capped/shut-in,2009-02-28,-26.935202,150.355531
appraisal/pilot,producing,2009-03-01,-27.544052,151.164536
development/production,suspended/capped/shut-in,2009-03-01,-25.584472,148.869969
development/production,suspended/capped/shut-in,2009-03-02,-26.827466,150.29428
development/production,producing,2009-03-03,-21.971972,148.08878
development/production,producing,2009-03-03,-27.105344,150.929213
exploration,plugged and abandoned,2009-03-04,-25.954983,149.474219
development/production,producing,2009-03-04,-21.941089,148.000944
exploration,plugged and abandoned,2009-03-04,-27.979208,152.948452
appraisal/pilot,suspended/capped/shut-in,2009-03-04,-26.939833,150.351775
appraisal/pilot,producing,2009-03-04,-30.66338958,149.6445215
appraisal/pilot,producing,2009-03-04,-30.66338958,149.6445215
development/production,producing,2009-03-05,-27.09205,150.954147
development/production,producing,2009-03-06,-22.467252,148.369502
development/production,suspended/capped/shut-in,2009-03-06,-26.349625,149.101997
exploration,suspended/capped/shut-in,2009-03-06,-26.636641,149.111878
appraisal/pilot,producing,2009-03-07,-30.66338958,149.6445215
exploration,suspended/capped/shut-in,2009-03-08,-27.3663,151.031699
development/production,suspended/capped/shut-in,2009-03-08,-25.607806,148.810772
exploration,plugged and abandoned,2009-03-08,-29.29020579,149.7971766
development/production,producing,2009-03-09,-22.466092,148.368038
development/production,producing,2009-03-09,-27.111631,150.9338
appraisal/pilot,producing,2009-03-09,-30.66338958,149.6445215
appraisal/pilot,producing,2009-03-09,-30.66338958,149.6445215
development/production,suspended/capped/shut-in,2009-03-10,-26.910244,150.347561
appraisal/pilot,suspended/capped/shut-in,2009-03-10,-26.949641,150.362772
appraisal/pilot,producing,2009-03-10,-30.66338958,149.6445215
development/production,producing,2009-03-11,-21.932513,147.991697
appraisal/pilot,suspended/capped/shut-in,2009-03-11,-25.919002,149.566161
development/production,producing,2009-03-11,-27.09555,150.955767
development/production,suspended/capped/shut-in,2009-03-11,-25.584383,148.869941
appraisal/pilot,plugged and abandoned,2009-03-11,-25.827377,149.733444
appraisal/pilot,producing,2009-03-11,-30.66338958,149.6445215
development/production,producing,2009-03-12,-21.937291,147.994136
development/production,producing,2009-03-12,-21.937069,147.99923
development/production,suspended/capped/shut-in,2009-03-12,-26.356592,149.029016
appraisal/pilot,producing,2009-03-12,-30.66338958,149.6445215
development/production,producing,2009-03-13,-27.059569,150.9077
appraisal/pilot,producing,2009-03-13,-30.66338958,149.6445215
appraisal/pilot,producing,2009-03-13,-30.66338958,149.6445215
appraisal/pilot,suspended/capped/shut-in,2009-03-14,-26.219133,149.700922
exploration,plugged and abandoned,2009-03-14,-31.35592393,150.3250643
exploration,plugged and abandoned,2009-03-15,-23.789719,148.916114
development/production,suspended/capped/shut-in,2009-03-15,-26.903644,150.339975
development/production,suspended/capped/shut-in,2009-03-15,-25.613961,148.863808
appraisal/pilot,suspended/capped/shut-in,2009-03-15,-26.943697,150.345527
appraisal/pilot,producing,2009-03-17,-21.494991,147.947766
exploration,plugged and abandoned,2009-03-17,-23.688255,148.896433
appraisal/pilot,suspended/capped/shut-in,2009-03-17,-26.516894,150.151178
appraisal/pilot,suspended/capped/shut-in,2009-03-17,-25.404167,148.849394
appraisal/pilot,suspended/capped/shut-in,2009-03-18,-27.140383,150.875913
exploration,plugged and abandoned,2009-03-18,-25.889425,149.63026
development/production,producing,2009-03-18,-27.084419,150.936761
development/production,producing,2009-03-18,-27.111567,150.940941
development/production,producing,2009-03-18,-27.049297,150.914061
exploration,plugged and abandoned,2009-03-18,-28.55375229,152.6566522
development/production,suspended/capped/shut-in,2009-03-19,-26.343411,149.035158
appraisal/pilot,producing,2009-03-19,-30.66288905,149.6511732
exploration,plugged and abandoned,2009-03-19,-31.35592393,150.3250643
development/production,producing,2009-03-20,-21.937383,147.999336
development/production,producing,2009-03-20,-21.971524,148.088411
exploration,plugged and abandoned,2009-03-21,-27.259119,150.294533
development/production,suspended/capped/shut-in,2009-03-21,-26.306794,149.280749
development/production,suspended/capped/shut-in,2009-03-21,-26.897639,150.340944
appraisal/pilot,suspended/capped/shut-in,2009-03-21,-26.21645,149.713881
development/production,producing,2009-03-21,-21.976377,148.093539
appraisal/pilot,plugged and abandoned,2009-03-21,-25.814539,149.678455
development/production,producing,2009-03-22,-21.972224,148.088422
appraisal/pilot,producing,2009-03-22,-21.495736,147.948347
development/production,suspended/capped/shut-in,2009-03-22,-25.606611,148.852369
exploration,plugged and abandoned,2009-03-22,-31.5000776,150.6096556
development/production,suspended/capped/shut-in,2009-03-23,-25.584294,148.869913
development/production,producing,2009-03-24,-21.965494,148.056331
appraisal/pilot,suspended/capped/shut-in,2009-03-24,-26.949111,150.349058
exploration,plugged and abandoned,2009-03-24,-26.198891,149.716386
development/production,producing,2009-03-24,-27.041222,150.919477
exploration,plugged and abandoned,2009-03-24,-27.546386,151.29158
development/production,producing,2009-03-25,-21.960692,148.051244
appraisal/pilot,suspended/capped/shut-in,2009-03-25,-27.294566,150.69128
appraisal/pilot,suspended/capped/shut-in,2009-03-25,-27.29748,150.69263
development/production,producing,2009-03-26,-27.0942,150.946727
development/production,suspended/capped/shut-in,2009-03-26,-26.338155,149.04565
development/production,suspended/capped/shut-in,2009-03-28,-25.655647,148.859081
development/production,suspended/capped/shut-in,2009-03-28,-26.965078,150.352436
exploration,plugged and abandoned,2009-03-28,-26.581135,149.001003
exploration,plugged and abandoned,2009-03-29,-21.478102,147.983682
development/production,suspended/capped/shut-in,2009-03-29,-26.896741,150.347341
appraisal/pilot,suspended/capped/shut-in,2009-03-29,-26.954719,150.344658
development/production,producing,2009-03-29,-27.111092,150.956628
development/production,suspended/capped/shut-in,2009-03-30,-26.345175,149.048833
appraisal/pilot,producing,2009-03-30,-30.66466495,149.6617214
appraisal/pilot,unknown,2009-03-31,-26.278152,148.731647
appraisal/pilot,suspended/capped/shut-in,2009-03-31,-25.78688,148.833505
